seed,round,method,legal_accuracy,client_drift,cumulative_communication_mb
1,64,FedAvg,0.642902537420198,0.13062559729948206,1471.2232171778178
1,65,FedAvg,0.6527192597869114,0.1319787525853849,1495.2276984687678
1,66,FedAvg,0.6469826302510554,0.12511413270911617,1519.0180769723372
1,67,FedAvg,0.6470724587678931,0.12592302660684687,1541.8168973482493
1,68,FedAvg,0.646979735989229,0.12325113596873193,1563.1007500658695
1,69,FedAvg,0.649354814138193,0.1187095149289492,1587.8872668371107
1,70,FedAvg,0.6458613643382841,0.12409549661957044,1610.6489243028498
1,71,FedAvg,0.64769296268357,0.11931303845042183,1632.4500039185289
1,72,FedAvg,0.6507956983233301,0.11686524932159403,1656.7604098735815
1,73,FedAvg,0.6581163967005335,0.10894415566445449,1680.1073060313206
1,74,FedAvg,0.6544624908347202,0.11121278963900816,1701.5087825241187
1,75,FedAvg,0.6510758284621452,0.11436004006050528,1725.5252496650555
1,76,FedAvg,0.6541179907445839,0.11128264313325734,1747.3651464895913
1,77,FedAvg,0.6483979317840446,0.10951705882990026,1771.5352689935823
1,78,FedAvg,0.6535209879573434,0.10920423175701123,1793.4407554352874
1,79,FedAvg,0.6534357237537755,0.10812723972726178,1818.3669826450516
1,80,FedAvg,0.6459524372697285,0.10808300040690794,1841.1643670262017
1,81,FedAvg,0.6478608289815728,0.10479058487524308,1861.9096775212192
1,82,FedAvg,0.6422314266257518,0.10031989268102506,1887.0260842955015
1,83,FedAvg,0.6547422889050161,0.10104357024486912,1908.3953990528098
1,84,FedAvg,0.6536750584244204,0.09998016460527133,1931.5768632995018
1,85,FedAvg,0.648562193701813,0.10010911375969776,1954.5834539502912
1,86,FedAvg,0.6594134303103744,0.10221640530062787,1977.052052769203
1,87,FedAvg,0.654049816823359,0.09778434726625686,2001.5020189012207
1,88,FedAvg,0.6561215357486706,0.0990101896239819,2024.1006012876103
1,89,FedAvg,0.6552828530891819,0.09425436270506878,2046.8293703109427
1,90,FedAvg,0.6545775937849474,0.09803663743775747,2070.3623123218636
1,91,FedAvg,0.6532886980199119,0.09227365715819236,2094.6821171150964
1,92,FedAvg,0.6629029607806664,0.09270579079912379,2116.6437939616785
1,93,FedAvg,0.665555571256159,0.09355538254110424,2138.739445948508
1,94,FedAvg,0.6575978572630102,0.09172122937826158,2161.5129879557367
1,95,FedAvg,0.6540861902931138,0.08682755648586288,2184.2036445390586
1,96,FedAvg,0.6560435658533686,0.09439884850615325,2208.8958972740324
1,97,FedAvg,0.650567166003196,0.09318996054434259,2231.118721950168
1,98,FedAvg,0.655491442492356,0.08855990799643583,2253.7602889769846
1,99,FedAvg,0.6640516587919584,0.08977439631221594,2275.7012344871423
1,100,FedAvg,0.6492284753334928,0.0876929269541734,2299.9696264965974
1,1,FedProx,0.5345136078166477,0.34487989988769574,22.599672910521463
1,2,FedProx,0.5378398868046266,0.34172565753403966,45.629050900767574
1,3,FedProx,0.5448232843076762,0.33589157126839675,69.62320731036517
1,4,FedProx,0.5515082114605553,0.31970791038234225,91.55006728173757
1,5,FedProx,0.5552795106277422,0.3213027126101866,115.25333245341815
1,6,FedProx,0.5560456115627808,0.3189604785170061,138.35846594204554
1,7,FedProx,0.5602137782149569,0.3041755941460616,159.85838255958345
1,8,FedProx,0.563727600418608,0.29807666786057296,184.4728507429701
1,9,FedProx,0.5719524572708046,0.2988048927467196,206.63892339769788
1,10,FedProx,0.5713046374356131,0.29277912146548446,230.1230252062052
1,11,FedProx,0.5669131690453132,0.2866756942300353,252.69760970764085
1,12,FedProx,0.5815383942866696,0.27913992765368906,274.34622234561135
1,13,FedProx,0.587982623636434,0.2782191452356437,297.7954390742679
1,14,FedProx,0.5819124885069902,0.27171047345912747,321.2398311618289
1,15,FedProx,0.5883035470633812,0.2704852148405505,344.965123395319
1,16,FedProx,0.5959064135983132,0.26594868223778245,365.7163241450263
1,17,FedProx,0.6025562111601958,0.2651567657949634,391.33712881859145
1,18,FedProx,0.5962551419819965,0.25318207601587606,417.63489349756185
1,19,FedProx,0.5997511696477021,0.25480463859013064,436.9416229161636
1,20,FedProx,0.5994850434287534,0.24097730121869732,459.5978827538118
1,21,FedProx,0.6051317425046027,0.2428578444002706,483.27327362052
1,22,FedProx,0.6166759899159527,0.23510669930196929,507.2328603009381
1,23,FedProx,0.61236242671377,0.23263669718149976,528.2653475162853
1,24,FedProx,0.6160692919762909,0.23017453578843572,553.1049342473826
1,25,FedProx,0.6091127766351255,0.22508106539401493,576.31764647727
1,26,FedProx,0.6164885361143679,0.22344526153192373,597.7489054601683
1,27,FedProx,0.6207716132846576,0.21895509518962203,620.6053022442574
1,28,FedProx,0.6232842978836765,0.2127859008271487,644.3155652971873
1,29,FedProx,0.6225591958322254,0.20918100380845914,666.45771790114
1,30,FedProx,0.6279397419527608,0.20793329166990984,689.8005075772414
1,31,FedProx,0.6311160817806348,0.20159513174544963,711.7317702557674
1,32,FedProx,0.6256364415344439,0.2058695380015681,736.0824542812538
1,33,FedProx,0.6291348409814645,0.19505348594937738,759.4694797822154
1,34,FedProx,0.6298961863263914,0.1927284900088756,782.7555589960316
1,35,FedProx,0.6384208840535476,0.18985274382453016,805.5208155550979
1,36,FedProx,0.6323270710347747,0.18620854037157517,827.8717190900014
1,37,FedProx,0.635055217109201,0.18540029660064478,850.544367487321
1,38,FedProx,0.6310054812138123,0.17648046542291096,875.6451895344219
1,39,FedProx,0.6385544222494705,0.18055369080412945,896.7202929106228
1,40,FedProx,0.6428968525604697,0.17448921632253053,921.3557295665751
1,41,FedProx,0.6348930584649588,0.17373273712558032,943.8727879660389
1,42,FedProx,0.6366922258932699,0.16896543666300326,965.628992941993
1,43,FedProx,0.6395914508885546,0.16334750305898887,989.0329482177261
1,44,FedProx,0.6499992050769867,0.16516487436095453,1011.8420243602689
1,45,FedProx,0.6416228611442636,0.1631741281418752,1033.9552247153263
1,46,FedProx,0.6414528604094235,0.16205239871297622,1059.5085199363657
1,47,FedProx,0.6560808297316365,0.16128213602756872,1082.4151931578497
1,48,FedProx,0.6486031749554081,0.152121929711508,1103.3913004551102
1,49,FedProx,0.650005714226911,0.15681210838422188,1127.3615195202071
1,50,FedProx,0.6551213716409084,0.15225477795325057,1149.58356794221
1,51,FedProx,0.6523075803012478,0.1500218520097757,1173.4858682316246
1,52,FedProx,0.6464799029876815,0.14667851295507625,1197.364588259003
1,53,FedProx,0.6466890481052348,0.14303853472036493,1219.0392298326979
1,54,FedProx,0.6499840040722225,0.14328127759571718,1242.704268562231
1,55,FedProx,0.6512946043619443,0.1395944240852288,1265.7644710860297
1,56,FedProx,0.6516172663833636,0.13708705435166382,1288.0346143524096
1,57,FedProx,0.6541751298746277,0.13637008442514834,1312.5097904425227
1,58,FedProx,0.6537850996716842,0.14160487821418033,1332.9279583722935
1,59,FedProx,0.6603385475328373,0.13570923899623585,1357.145178585634
1,60,FedProx,0.6604072174889156,0.13213598508373245,1379.8886113417216
1,61,FedProx,0.6514417438665053,0.13436226880217825,1401.7998126504087
1,62,FedProx,0.6643651237050395,0.12719469109599912,1425.3331201528915
1,63,FedProx,0.6612905698288597,0.12656304117739287,1449.770903533061
1,64,FedProx,0.656235377187743,0.12391810715038731,1472.586637995708
1,65,FedProx,0.6502624700681352,0.1223157709764459,1494.640009921525
1,66,FedProx,0.6548991016790868,0.12037067676900066,1519.3532908046072
1,67,FedProx,0.6599482312877272,0.11506552962448952,1542.713294138551
1,68,FedProx,0.6622183000234835,0.12428092357068102,1563.679591706649
1,69,FedProx,0.6584379438476546,0.11809675799022468,1587.6106547549364
1,70,FedProx,0.6565257014333583,0.11505710000576459,1609.2258096243547
1,71,FedProx,0.6632241353701858,0.1144318189665979,1633.2282259689136
1,72,FedProx,0.6599781538160345,0.11476888455719338,1655.5411073619748
1,73,FedProx,0.6633902512602124,0.10819427629484045,1678.7098872952204
1,74,FedProx,0.65736050276378,0.10896653365029223,1703.1728307221008
1,75,FedProx,0.6679130624244665,0.10909576166745269,1723.5797682442283
1,76,FedProx,0.6604951378752264,0.11440907063602186,1748.5257955219383
1,77,FedProx,0.6603979463769327,0.10554164695205331,1772.600992159752
1,78,FedProx,0.6621363592752056,0.10900092025043773,1793.985989703005
1,79,FedProx,0.6623058887329464,0.10374410300012672,1816.3367973873442
1,80,FedProx,0.6610009487651145,0.10390680015312158,1839.171201148799
1,81,FedProx,0.6642422828899207,0.10685354975671905,1863.83569864774
1,82,FedProx,0.6622601600318538,0.09628187979153852,1887.1249341351574
1,83,FedProx,0.6645787768024198,0.10219513380221414,1909.9812452804574
1,84,FedProx,0.6710775417310704,0.1052579238088109,1932.611398704159
1,85,FedProx,0.664882514814566,0.09719787000218683,1955.5586075604215
1,86,FedProx,0.6647332557351522,0.09830051262274941,1977.5727561099054
1,87,FedProx,0.665013143590713,0.09321755955659777,2002.2543244368235
1,88,FedProx,0.6673033310673168,0.09716568611075396,2025.2302419289108
1,89,FedProx,0.6610264596241183,0.0986907176553074,2046.8930445609667
1,90,FedProx,0.6650716173199589,0.08698330055279224,2070.279957662211
1,91,FedProx,0.6648919430260811,0.09474589155755553,2092.399839433526
1,92,FedProx,0.6616702801463097,0.09059411238210975,2115.857580521878
1,93,FedProx,0.6697681229141861,0.0951012549743602,2138.92356873598
1,94,FedProx,0.6649737995006172,0.09187784205882833,2162.9376559502966
1,95,FedProx,0.6677927914215996,0.09003921052552251,2185.35878238208
1,96,FedProx,0.6672560656954143,0.08622998741578773,2208.854128486933
1,97,FedProx,0.6613594086295691,0.0849381882830488,2229.4544147068464
1,98,FedProx,0.6626394456308331,0.08410677980160959,2253.802499351888
1,99,FedProx,0.6665297455706537,0.08073872548110914,2276.7749834570045
1,100,FedProx,0.6584952453823005,0.08135680866307583,2298.223962263379
1,1,SCAFFOLD,0.5384294283495649,0.31720892417653457,24.649238294684235
1,2,SCAFFOLD,0.5375034028393454,0.30693383974736393,50.26872474135669
1,3,SCAFFOLD,0.5428809965958632,0.2988980921532536,77.01566902409543
1,4,SCAFFOLD,0.5486813849521371,0.29786887271314055,101.45001719259885
1,5,SCAFFOLD,0.5557228969954779,0.292938432352793,127.39824201680815
1,6,SCAFFOLD,0.5639672124424281,0.28894752320924083,154.1346874874617
1,7,SCAFFOLD,0.5637893325972654,0.28456993262855806,177.163880825706
1,8,SCAFFOLD,0.5645019113316432,0.2788228926759549,204.84548955478317
1,9,SCAFFOLD,0.5765202233830287,0.2793128877400478,230.5249416941579
1,10,SCAFFOLD,0.5886792545614582,0.2683611083126984,254.70680617516845
1,11,SCAFFOLD,0.5916265105101794,0.2561755595434662,279.7892281613255
1,12,SCAFFOLD,0.5881909834028062,0.2608463030854353,305.37758289632507
1,13,SCAFFOLD,0.595705759370358,0.2515646044848582,333.23900378819656
1,14,SCAFFOLD,0.6013484392237054,0.2515282946480387,358.7346200110598
1,15,SCAFFOLD,0.6056363702114516,0.24154635143216452,382.24515528796655
1,16,SCAFFOLD,0.6062259937455986,0.24653665760289847,409.216308993439
1,17,SCAFFOLD,0.6087815888815045,0.2304359203311803,433.66534322711635
1,18,SCAFFOLD,0.6013131974173683,0.23350696830620102,458.1203804000656
1,19,SCAFFOLD,0.6115908882988043,0.23142190919636968,485.51560734530744
1,20,SCAFFOLD,0.6175664529966335,0.22876745999665268,510.2232284949669
1,21,SCAFFOLD,0.6156999724215048,0.22509131351139686,535.6938010328139
1,22,SCAFFOLD,0.6223984407221017,0.2160258611822195,562.3103325072583
1,23,SCAFFOLD,0.6267450415930073,0.21201369141169663,585.8132432187418
1,24,SCAFFOLD,0.6251463968198061,0.2066568012655444,613.5204075136664
1,25,SCAFFOLD,0.6263070743883726,0.2085401457154819,636.9037521240685
1,26,SCAFFOLD,0.6320562177919515,0.20892919763583678,661.5699544321391
1,27,SCAFFOLD,0.6344308773541422,0.20706414276571605,687.5875967666384
1,28,SCAFFOLD,0.6338702337203964,0.1997903985419579,714.3181159557807
1,29,SCAFFOLD,0.6380255752563745,0.19029896561351503,740.5346994531476
1,30,SCAFFOLD,0.6366965170316222,0.18534182049601572,765.9429076606207
1,31,SCAFFOLD,0.6425499139428815,0.1865324364926622,790.1123988412384
1,32,SCAFFOLD,0.6362571034832276,0.18014574594124505,813.751610071122
1,33,SCAFFOLD,0.6424709782386601,0.1826389872404833,840.2137940339411
1,34,SCAFFOLD,0.6381612437463892,0.1807677745932833,865.3250684490513
1,35,SCAFFOLD,0.6444237886648304,0.17947917275954411,891.286562347841
1,36,SCAFFOLD,0.6381390548228126,0.17546973890691092,918.0257208008644
1,37,SCAFFOLD,0.6555758829407738,0.16818733925153884,945.075421007574
1,38,SCAFFOLD,0.6447912622247922,0.17122412248382404,968.9293800653785
1,39,SCAFFOLD,0.6532787496339396,0.16849014587172848,993.5375693465261
1,40,SCAFFOLD,0.6488300127970031,0.16707480152702867,1020.6366686520669
1,41,SCAFFOLD,0.649240738064168,0.1607902938949304,1044.843615031088
1,42,SCAFFOLD,0.651983948585641,0.15917830267622782,1070.4411322959504
1,43,SCAFFOLD,0.652249500120424,0.16223481865080325,1096.0369432879393
1,44,SCAFFOLD,0.6604856572050523,0.1521817891376475,1120.8355438608778
1,45,SCAFFOLD,0.6599363341927411,0.15378022118357995,1147.839038167904
1,46,SCAFFOLD,0.6627012496308413,0.14818484309805688,1174.3007068173686
1,47,SCAFFOLD,0.6661275228794625,0.14830131613262051,1201.2362353472106
1,48,SCAFFOLD,0.6616080967203373,0.14426155072787622,1223.8087776959562
1,49,SCAFFOLD,0.659355600248681,0.14105557200067365,1251.6948296615392
1,50,SCAFFOLD,0.6625063955543087,0.14515608730782126,1275.3641061449682
1,51,SCAFFOLD,0.6653804437330432,0.14007276357455195,1300.941975548394
1,52,SCAFFOLD,0.6618693351425833,0.1390928294115801,1325.2320812926064
1,53,SCAFFOLD,0.6586857455529519,0.13194564195678182,1351.5518845513488
1,54,SCAFFOLD,0.6611632456155428,0.13246819814590724,1379.0747106228343
1,55,SCAFFOLD,0.6663096591510527,0.13626422382502598,1403.4319939677544
1,56,SCAFFOLD,0.6606991699683769,0.1323750946659077,1429.536389237506
1,57,SCAFFOLD,0.6650055748790717,0.12630881131287205,1451.4061562102079
1,58,SCAFFOLD,0.6619841903985666,0.12704944562879836,1479.2076036769256
1,59,SCAFFOLD,0.6637878574416504,0.12237590166323875,1505.2009662956468
1,60,SCAFFOLD,0.6677284442034904,0.12673932940883256,1530.74411933542
1,61,SCAFFOLD,0.6694574615792143,0.12002524719417654,1553.8881037501749
1,62,SCAFFOLD,0.6674231814037137,0.11839827577342665,1579.713249469353
1,63,SCAFFOLD,0.6661898759981899,0.12004019604344458,1605.4739632875903
1,64,SCAFFOLD,0.6722921789175745,0.11940795785979706,1631.90832860335
1,65,SCAFFOLD,0.6684003433112029,0.11603072913491765,1658.1040286069901
1,66,SCAFFOLD,0.6659638782323272,0.1155455959400131,1683.4059890332253
1,67,SCAFFOLD,0.6698203922069011,0.11991737725823509,1707.6039663010122
1,68,SCAFFOLD,0.6727805466357031,0.11595738631339954,1733.1193811281494
1,69,SCAFFOLD,0.6747407604981758,0.1134889989336891,1760.5531014620915
1,70,SCAFFOLD,0.6720753900566967,0.11134100023791293,1785.2880513654056
1,71,SCAFFOLD,0.6721515520815605,0.10583042671465785,1811.2777630724877
1,72,SCAFFOLD,0.6736368965845988,0.10338849251534005,1835.3056112771021
1,73,SCAFFOLD,0.66797488626035,0.11491166820312204,1860.9464281948863
1,74,SCAFFOLD,0.6704338997526391,0.10238451610942628,1885.910992145676
1,75,SCAFFOLD,0.674108515984163,0.10531456685083665,1912.2879621144757
1,76,SCAFFOLD,0.6656757217737154,0.10587326821474033,1938.094257177268
1,77,SCAFFOLD,0.6753089049773475,0.1009031005880068,1962.6706565709944
1,78,SCAFFOLD,0.6753191208621634,0.09842901807269003,1990.043614744905
1,79,SCAFFOLD,0.6654163874439253,0.0981798214979549,2012.834709061231
1,80,SCAFFOLD,0.6755598790169741,0.09912166066647654,2039.2882815114776
1,81,SCAFFOLD,0.672607235989947,0.09546274355784547,2065.333009239377
1,82,SCAFFOLD,0.6773800230147237,0.09489772206238678,2089.984490684766
1,83,SCAFFOLD,0.674708055741957,0.09144328952053145,2117.153782733632
1,84,SCAFFOLD,0.6761059423727,0.09059388402987738,2142.4153474163177
1,85,SCAFFOLD,0.6726548554470251,0.09649004104434164,2167.590457602628
1,86,SCAFFOLD,0.6722930301736095,0.09444043110926571,2192.3856009894726
1,87,SCAFFOLD,0.6735901245458658,0.09114946248865985,2218.0343640997526
1,88,SCAFFOLD,0.6782702778065651,0.08763236660737247,2243.644278515857
1,89,SCAFFOLD,0.6778452019660778,0.08851343131378012,2270.695403564509
1,90,SCAFFOLD,0.6770016775018072,0.08837917464997506,2295.4800672441775
1,91,SCAFFOLD,0.6689299061898082,0.08991579840725589,2321.284013881656
1,92,SCAFFOLD,0.676993010846848,0.08566832468213387,2344.9715308680115
1,93,SCAFFOLD,0.6789052744562902,0.08862921687827174,2372.6422494384533
1,94,SCAFFOLD,0.6734692043924778,0.08425336062965387,2396.341838357641
1,95,SCAFFOLD,0.6741320725732265,0.08963274536100145,2422.522716463607
1,96,SCAFFOLD,0.6804161013766138,0.08334633833064657,2447.0902264476176
1,97,SCAFFOLD,0.6681265249738336,0.08280083195997386,2474.7678345166128
1,98,SCAFFOLD,0.6704548342099375,0.08282469010094784,2498.687812242114
1,99,SCAFFOLD,0.6711206875326927,0.08145725407521354,2524.85660186497
1,100,SCAFFOLD,0.6797077470465044,0.08172607620263662,2550.5806742555037
1,1,FedNova,0.5398905951334728,0.32351353832978896,21.24637214024278
1,2,FedNova,0.5418561954450536,0.32079315258997526,46.30065575201006
1,3,FedNova,0.5397932245537685,0.3117268987080887,71.16905524634811
1,4,FedNova,0.5523500296227095,0.30983648744803777,93.69767829676726
1,5,FedNova,0.5550673243796193,0.2997179958087298,118.38384717816471
1,6,FedNova,0.5576823271284965,0.29974659657659125,140.27067430030067
1,7,FedNova,0.5676938646504864,0.2954501918458771,164.38766532137538
1,8,FedNova,0.5656657224792183,0.2847488825278837,187.17533040489204
1,9,FedNova,0.5772088536665326,0.28452493829214043,211.1228159098158
1,10,FedNova,0.5768895893108363,0.27484643142667214,236.82156739948428
1,11,FedNova,0.5797480854783299,0.2719556193255387,257.88012458139065
1,12,FedNova,0.580420119634628,0.26526481325296924,282.10161921853324
1,13,FedNova,0.5883003908149073,0.25972226404672566,305.2028174163399
1,14,FedNova,0.5958255557974764,0.2585454146512321,328.0600286847654
1,15,FedNova,0.594468967962216,0.25135828491496853,353.3545170299929
1,16,FedNova,0.5928053859824733,0.2495828978114546,375.44755175729904
1,17,FedNova,0.6064539099646404,0.24432503842531392,400.4335853123999
1,18,FedNova,0.5990159778042116,0.23877657617642645,425.04013673149933
1,19,FedNova,0.6040428841396164,0.23747804500076827,447.06052458536743
1,20,FedNova,0.6056232587262862,0.22926612173163174,469.77103237120144
1,21,FedNova,0.6157324746390587,0.2286573984030734,492.20536451660297
1,22,FedNova,0.6140519152873913,0.22647315800706277,516.8255413766476
1,23,FedNova,0.6107063914632005,0.2162457145875158,541.6677741787128
1,24,FedNova,0.6260046470336278,0.21765520769953065,562.7008632635907
1,25,FedNova,0.6163919769822893,0.2133313191994487,587.6153359287399
1,26,FedNova,0.6247097609890984,0.21067026160102947,611.1575761544116
1,27,FedNova,0.6262370987154405,0.20946773429451152,636.6247627385609
1,28,FedNova,0.6294547111343866,0.20508953345827205,656.6927820234132
1,29,FedNova,0.6302302774379744,0.19805465413425255,681.8237376478438
1,30,FedNova,0.623966588349705,0.19549370131734936,706.4722665711448
1,31,FedNova,0.6383717916511729,0.19130391298703214,729.0231706413907
1,32,FedNova,0.6324005518502672,0.19048313366019062,751.1063076497526
1,33,FedNova,0.6374064306771177,0.19302218772673377,777.0212654923143
1,34,FedNova,0.6405974877906434,0.18187357048703587,797.3833140679984
1,35,FedNova,0.6385908100888229,0.18301732149859812,823.6942631720507
1,36,FedNova,0.6403341935932817,0.18151771182164692,845.4010132346893
1,37,FedNova,0.6406366059523225,0.17271116007106707,871.0639614771239
1,38,FedNova,0.6420552945757507,0.17116180782443963,891.5578639491154
1,39,FedNova,0.6465663596998177,0.1735458070148447,917.2705873158787
1,40,FedNova,0.6401055726033452,0.169809450544789,939.9866257645087
1,41,FedNova,0.6437453040628978,0.16409366280287,963.1623984524371
1,42,FedNova,0.6475206691946107,0.16376203553098148,986.3913866024565
1,43,FedNova,0.6526465765611199,0.16166241780949633,1010.6265729151233
1,44,FedNova,0.6487933287586587,0.159886853650817,1035.5073160820675
1,45,FedNova,0.6535845785045237,0.1518963375400284,1056.7636652654862
1,46,FedNova,0.6554773597765264,0.15557283661521018,1081.5889184410632
1,47,FedNova,0.6565383704359461,0.1531613963044218,1103.5904569587606
1,48,FedNova,0.6531486875305504,0.1515391446185456,1128.616457459176
1,49,FedNova,0.6571515927536173,0.14231585154506365,1152.3095446640243
1,50,FedNova,0.6541613790618311,0.14361589086883905,1175.4729843911018
1,51,FedNova,0.6631613603277876,0.14431884037273782,1197.618805988957
1,52,FedNova,0.6588015272138618,0.14376721194841346,1220.8226212914935
1,53,FedNova,0.6568105084943854,0.1386564564645794,1245.2946120266072
1,54,FedNova,0.6527902460985713,0.13595644783124455,1269.1750724498127
1,55,FedNova,0.6597276273376086,0.1387986108095975,1292.4814995033737
1,56,FedNova,0.6635423906006108,0.13611773723106327,1315.7931241780198
1,57,FedNova,0.6616372021558555,0.13649302323441181,1338.2515326230068
1,58,FedNova,0.6586441760976344,0.13062559232184162,1363.8359110286337
1,59,FedNova,0.6564352593131436,0.12873981562706027,1386.1268958018202
1,60,FedNova,0.6576010609075843,0.13008081006096353,1410.4926182783163
1,61,FedNova,0.6575721960170434,0.12507084624710407,1432.8563267442564
1,62,FedNova,0.6561543098496229,0.1263911037571802,1457.6906398644246
1,63,FedNova,0.6641930493452255,0.12206708253056535,1480.9469519556988
1,64,FedNova,0.6611928892694853,0.11508737475687936,1503.7450704327687
1,65,FedNova,0.6688431380789306,0.11718040289007771,1527.8177557906397
1,66,FedNova,0.6594123011491391,0.12224327943031592,1550.109323343107
1,67,FedNova,0.6634150305742914,0.11356492307835245,1574.1132558738448
1,68,FedNova,0.6688395668031671,0.1114795844659568,1596.7779450348369
1,69,FedNova,0.6565463349913172,0.10872866516517311,1622.857282190179
1,70,FedNova,0.6604706377769225,0.11514990005546377,1644.4119371194965
1,71,FedNova,0.6628017253271683,0.10979669650899938,1668.1595005696618
1,72,FedNova,0.6573004559365332,0.1074116783132315,1691.9829271910078
1,73,FedNova,0.6606771505784672,0.11114988378482378,1715.8149951402295
1,74,FedNova,0.6667796248998294,0.1096778087288651,1739.540111934121
1,75,FedNova,0.6638729551859274,0.10754927009751444,1760.9893112558086
1,76,FedNova,0.669426416696342,0.1030674723440224,1786.6568500495644
1,77,FedNova,0.6702378975833195,0.1042409132701182,1809.9953351019003
1,78,FedNova,0.6741479454394489,0.10019258200525039,1834.2752006202977
1,79,FedNova,0.6634773264968352,0.10083939003088703,1856.3504505981477
1,80,FedNova,0.6700287118647509,0.10036457255049105,1881.2749349332503
1,81,FedNova,0.672299994812308,0.09957207729015734,1903.1609829082292
